,110,111,similarity
11737,hr5760.110,hr1149.111,0.7743738957755741
6526,hr2110.110,hr115.111,0.9753915892188081
10848,hr7041.110,hr1150.111,0.9862674931983465
1173,hr1880.110,hr1152.111,0.7543686917416109
1172,hr1880.110,hr1153.111,0.9982192673934266
9503,hr4221.110,hr1155.111,0.9757631133876751
11148,hr728.110,hr1157.111,0.9560314107458364
4122,hr2038.110,hr1158.111,0.8897688115514423
5318,hr7097.110,hr1158.111,0.9847766657178451
2432,hr248.110,hr116.111,0.974016257045036
11533,hr372.110,hr116.111,0.9354279039695513
809,hr4298.110,hr116.111,0.9218796767193886
7037,hr479.110,hr116.111,0.5259224377035583
2233,hr1171.110,hr1160.111,0.9870908514729101
12700,hr6513.110,hr1160.111,0.5074351225559034
9091,hr2204.110,hr1161.111,0.5482117130766596
1344,hr2617.110,hr1161.111,0.5398246054429461
9658,hr2903.110,hr1161.111,0.9696527839968615
4073,hr1071.110,hr1162.111,0.5035857186727603
6806,hr1628.110,hr1162.111,0.5270255724916872
7452,hr1645.110,hr1162.111,0.5011704138306309
4904,hr2310.110,hr1162.111,0.932721240903428
12064,hr2551.110,hr1163.111,0.5517366908038556
1903,hr1848.110,hr1164.111,0.5780947571988787
1340,hr2611.110,hr1165.111,0.7424307178729193
9995,hr6713.110,hr1166.111,0.9445342128038083
6128,hr5664.110,hr1169.111,0.5203214390774459
3553,hr675.110,hr1169.111,0.5323813463846058
9919,hr2242.110,hr117.111,0.9469806449638982
12821,hr2699.110,hr1171.111,0.5140449726689091
8739,hr5823.110,hr1171.111,0.525115230252106
2941,hr6491.110,hr1173.111,0.9965319755958895
6867,hr6147.110,hr1174.111,0.7229356212167918
8362,hr6658.110,hr1174.111,0.5334074570295159
10524,hr5941.110,hr1175.111,0.9833644197566136
8015,hr866.110,hr1176.111,0.9271042088567064
4778,hr158.110,hr1177.111,0.5114124333989583
10292,hr5714.110,hr1177.111,0.5656617002195387
8136,hr7257.110,hr1177.111,0.9952732816836563
8947,hr1333.110,hr1178.111,0.9165259456434183
12658,hr741.110,hr1179.111,0.9820664647266695
1675,hr3573.110,hr118.111,0.8113266678812046
1285,hr6419.110,hr1180.111,0.6220658405197872
2268,hr7292.110,hr1180.111,0.6270544488165869
5946,hr6482.110,hr1181.111,0.9943034525468909
11083,hr6070.110,hr1182.111,0.7744604182982611
8751,hr6225.110,hr1182.111,0.7090727227403458
315,hr3671.110,hr1183.111,0.8499220438497954
10193,hr4965.110,hr1183.111,0.7693680329286154
313,hr3672.110,hr1184.111,0.8717024629246933
5066,hr7272.110,hr1186.111,0.5829999487207236
6472,hr130.110,hr1187.111,0.99421676963417
10630,hr2024.110,hr1188.111,0.5121841804065849
2920,hr3519.110,hr1188.111,0.5072843379692881
7819,hr5980.110,hr1188.111,0.5320870006051235
6203,hr882.110,hr1188.111,0.8449997342335175
6832,hr1624.110,hr1189.111,0.6437672039432775
3810,hr1738.110,hr1189.111,0.9469707932407457
203,hr2353.110,hr1189.111,0.5953064879223706
3450,hr3060.110,hr1189.111,0.5787689122884724
268,hr129.110,hr119.111,0.9682891873600946
12447,hr4183.110,hr119.111,0.5449523781271745
8855,hr5236.110,hr1190.111,0.9256161150758627
6729,hr1807.110,hr1192.111,0.9934191255221324
1788,hr3363.110,hr1192.111,0.5944466126231616
7360,hr3515.110,hr1192.111,0.5043187673192447
10646,hr5559.110,hr1192.111,0.9006840146883208
5216,hr5784.110,hr1192.111,0.5052878813519682
2004,hr6237.110,hr1192.111,0.73209859488852
11901,hr6390.110,hr1192.111,0.6681156050278882
6696,hr6448.110,hr1192.111,0.749435602138142
1084,hr6665.110,hr1192.111,0.5668754509804707
5369,hr7095.110,hr1192.111,0.7384454224372925
11772,hr914.110,hr1192.111,0.5110693682238264
9707,hr2677.110,hr1193.111,0.7204292779405517
8277,hr88.110,hr1193.111,0.8303660709301515
9949,hr1742.110,hr1194.111,0.9697940803650603
758,hr2521.110,hr1194.111,0.6518689260348077
4767,hr158.110,hr1195.111,0.6898410860580848
12747,hr1619.110,hr1195.111,0.6005602332773765
9375,hr2040.110,hr1195.111,0.5485094474504018
9410,hr2268.110,hr1195.111,0.6220194767441376
1134,hr2500.110,hr1195.111,0.509261901548427
1811,hr2894.110,hr1195.111,0.5600355375801829
4825,hr3229.110,hr1195.111,0.6877156473223394
12486,hr3956.110,hr1195.111,0.5172703448506577
4290,hr4036.110,hr1195.111,0.5162762936844749
11567,hr5512.110,hr1195.111,0.5150752066960028
12874,hr5614.110,hr1195.111,0.5305346157759863
10283,hr5714.110,hr1195.111,0.6222527198402072
7843,hr5733.110,hr1195.111,0.5205256226166725
6328,hr5872.110,hr1195.111,0.5066239428235384
2494,hr634.110,hr1195.111,0.6707847819708149
7137,hr7152.110,hr1195.111,0.9742530596248781
6426,hr6474.110,hr1196.111,0.9204080535068292
5141,hr2780.110,hr1198.111,0.6116962957022302
10185,hr1355.110,hr1199.111,0.9897202348610522
3601,hr3494.110,hr1199.111,0.6086151496881045
2373,hr3531.110,hr1199.111,0.6089233357809001
11669,hr4065.110,hr1199.111,0.5331455380948062
9521,hr842.110,hr1199.111,0.615336295845606
8941,hr1338.110,hr12.111,0.9349726983682688
3685,hr2019.110,hr12.111,0.5957112389481352
8225,hr2748.110,hr120.111,0.8601188878121677
2065,hr76.110,hr120.111,0.5190453618653925
5250,hr1200.110,hr1200.111,0.9943232565908533
3107,hr1343.110,hr1200.111,0.5143492297190987
3568,hr15.110,hr1200.111,0.5081701541693576
11362,hr2184.110,hr1200.111,0.5484349754351461
3519,hr2626.110,hr1200.111,0.5681481953791797
3890,hr3000.110,hr1200.111,0.7826140472240299
10423,hr3014.110,hr1200.111,0.6494686134502025
10548,hr3162.110,hr1200.111,0.5562694457440367
9635,hr3507.110,hr1200.111,0.5208387694204579
7908,hr3800.110,hr1200.111,0.5713571468755879
10769,hr4230.110,hr1200.111,0.5018123920785232
10757,hr4232.110,hr1200.111,0.5311226306889995
6978,hr5442.110,hr1200.111,0.554293246390362
3699,hr5544.110,hr1200.111,0.5009185167592975
10670,hr5885.110,hr1200.111,0.5384008627531668
4026,hr5955.110,hr1200.111,0.5277314523136204
3555,hr676.110,hr1200.111,0.5346867622012976
9559,hr6898.110,hr1200.111,0.5227873471658688
4440,hr7079.110,hr1200.111,0.5155397315620855
368,hr7302.110,hr1200.111,0.5399757811210161
10993,hr3939.110,hr1201.111,0.9424408136192682
6246,hr7193.110,hr1202.111,0.9948153681526967
2798,hr1110.110,hr1203.111,0.9481697235359133
11421,hr971.110,hr1204.111,0.8553275446542327
4441,hr2370.110,hr1205.111,0.7403431508176438
5860,hr5105.110,hr1205.111,0.5064720318141993
12467,hr6373.110,hr1205.111,0.5765019141393252
9140,hr2332.110,hr1206.111,0.956830501745184
12788,hr6178.110,hr1206.111,0.5723307506359604
10179,hr1357.110,hr1208.111,0.5674979852006623
7880,hr1400.110,hr1208.111,0.847286508061405
10916,hr2347.110,hr1208.111,0.7244263509718906
8423,hr2880.110,hr1208.111,0.6938618680514997
8011,hr3119.110,hr1208.111,0.5372911818085282
7515,hr3390.110,hr1208.111,0.7799177082919078
674,hr3653.110,hr1208.111,0.6547284758357129
2733,hr5056.110,hr1208.111,0.5550386077284719
10732,hr5084.110,hr1208.111,0.7077517528690742
12787,hr6178.110,hr1208.111,0.7209286813960311
8105,hr7112.110,hr1208.111,0.7367046316582707
7258,hr770.110,hr1208.111,0.6718803407093099
4763,hr158.110,hr1209.111,0.5367892356142054
4821,hr3229.110,hr1209.111,0.514193563267533
10279,hr5714.110,hr1209.111,0.5482549894609455
2490,hr634.110,hr1209.111,0.5483994229604773
6471,hr130.110,hr121.111,0.9953140559668218
3298,hr1283.110,hr1210.111,0.9223759370049393
11470,hr1041.110,hr1211.111,0.6134876436802297
586,hr1435.110,hr1211.111,0.5165444247883112
5003,hr1527.110,hr1211.111,0.5383181197014771
10234,hr2005.110,hr1211.111,0.6078447347437034
4388,hr2190.110,hr1211.111,0.521154534800671
9070,hr2201.110,hr1211.111,0.5228176640566705
11256,hr2689.110,hr1211.111,0.5804005118686784
6304,hr327.110,hr1211.111,0.5030982739631648
9828,hr3338.110,hr1211.111,0.5241326674198907
6666,hr3455.110,hr1211.111,0.6595901445076542
5925,hr4053.110,hr1211.111,0.57202859093423
1203,hr4107.110,hr1211.111,0.9336042690806832
10761,hr4231.110,hr1211.111,0.5781400404275703
7611,hr538.110,hr1211.111,0.5440090220591863
10655,hr5554.110,hr1211.111,0.6295914323709111
7059,hr5622.110,hr1211.111,0.6547250209002771
1322,hr6414.110,hr1211.111,0.515997946958981
8263,hr6939.110,hr1211.111,0.6186031523248775
12837,hr2871.110,hr1214.111,0.5383167792867277
3991,hr5950.110,hr1215.111,0.6626875821673064
8132,hr7255.110,hr1215.111,0.9949258710770832
9143,hr6208.110,hr1216.111,0.9406926933782661
825,hr6169.110,hr1217.111,0.9168187667350332
826,hr6168.110,hr1218.111,0.9193816674817746
3052,hr2649.110,hr1219.111,0.8530383874779285
5783,hr2455.110,hr122.111,0.6101686531389592
2865,hr3046.110,hr122.111,0.6491854023585779
10345,hr3271.110,hr122.111,0.5161321039236734
8816,hr5234.110,hr122.111,0.9974972560572992
4523,hr948.110,hr122.111,0.5292633051287445
3239,hr1757.110,hr1220.111,0.7527019704989251
12217,hr3098.110,hr1220.111,0.9479653643168345
1696,hr2772.110,hr1221.111,0.9940308470994961
3848,hr6723.110,hr1222.111,0.9567635379199985
8150,hr6128.110,hr1223.111,0.7627913734211242
2219,hr1794.110,hr1224.111,0.9868102480473662
2144,hr2214.110,hr1224.111,0.583205479152262
10691,hr2289.110,hr1224.111,0.5304404314811533
9106,hr3055.110,hr1224.111,0.5547040559440859
7525,hr6617.110,hr1224.111,0.629449375354574
9569,hr7289.110,hr1224.111,0.5123849054485162
7966,hr6671.110,hr1225.111,0.9949306587840284
10222,hr6522.110,hr1226.111,0.9665274294031964
1826,hr566.110,hr1227.111,0.9139221368740277
8871,hr768.110,hr1228.111,0.7414314223041748
11198,hr5759.110,hr1229.111,0.7428658167124695
8872,hr769.110,hr1229.111,0.9563364596196078
769,hr997.110,hr1229.111,0.685058391299515
1524,hr2568.110,hr123.111,0.9810688483566979
8149,hr6884.110,hr1230.111,0.9643252427173006
7610,hr538.110,hr1232.111,0.8477483350087441
7653,hr1095.110,hr1233.111,0.7880547263836513
4756,hr1514.110,hr1234.111,0.9957188863703058
11204,hr892.110,hr1234.111,0.9954907185284941
5139,hr2781.110,hr1235.111,0.9879700678438561
9877,hr2064.110,hr1236.111,0.5588583678784016
9031,hr3372.110,hr1236.111,0.7350007396495264
342,hr464.110,hr1236.111,0.9174134396274778
10400,hr3010.110,hr1237.111,0.5722836282629263
8178,hr6126.110,hr1237.111,0.7538470977568278
2151,hr2212.110,hr1238.111,0.5519059737745327
6001,hr6424.110,hr1239.111,0.9920872101817318
503,hr5159.110,hr124.111,0.5794845414527553
7835,hr5731.110,hr124.111,0.9687905945809299
4467,hr5972.110,hr124.111,0.5377186277298341
5820,hr1228.110,hr1240.111,0.9915641792413004
9018,hr3377.110,hr1243.111,0.9775837505672065
9762,hr1373.110,hr1244.111,0.9879362583791723
4168,hr5565.110,hr1245.111,0.8732468923224267
5500,hr5643.110,hr1245.111,0.7863395512557193
12315,hr5670.110,hr1245.111,0.8706516642429855
10946,hr5962.110,hr1245.111,0.6915434059413952
4481,hr5974.110,hr1245.111,0.8266236364870866
90,hr6181.110,hr1245.111,0.8032954473525923
8988,hr7325.110,hr1245.111,0.5654581193562405
4703,hr1198.110,hr1246.111,0.9382306829458434
9483,hr4735.110,hr1247.111,0.8016330852181168
10952,hr5963.110,hr1247.111,0.9396802743929002
1949,hr1150.110,hr1248.111,0.6036493503806741
1412,hr1695.110,hr1248.111,0.5747338550615503
3250,hr1754.110,hr1248.111,0.5592969734441643
10602,hr2024.110,hr1248.111,0.5796176152230506
2986,hr265.110,hr1248.111,0.7122086749817925
3469,hr2822.110,hr1248.111,0.514157266858972
4346,hr3244.110,hr1248.111,0.647168473977521
7480,hr3398.110,hr1248.111,0.5051494439227744
5655,hr3417.110,hr1248.111,0.5908329562779558
3614,hr3495.110,hr1248.111,0.5549192128350918
11926,hr351.110,hr1248.111,0.5250537420260343
2891,hr3519.110,hr1248.111,0.6122102297144546
2343,hr3538.110,hr1248.111,0.540833556392547
6889,hr3666.110,hr1248.111,0.5095823528700767
12558,hr4239.110,hr1248.111,0.5770377642209937
8827,hr5235.110,hr1248.111,0.5585779755854824
7561,hr533.110,hr1248.111,0.5656848769337405
12333,hr5672.110,hr1248.111,0.5764657544566687
8450,hr572.110,hr1248.111,0.5903024653395641
11177,hr5755.110,hr1248.111,0.5027292057301039
7788,hr5980.110,hr1248.111,0.6564134947024456
11793,hr6396.110,hr1248.111,0.59244396429685
10008,hr6714.110,hr1248.111,0.5668668814147841
5338,hr7007.110,hr1248.111,0.6318580549873493
10828,hr7049.110,hr1248.111,0.9919475677659813
1229,hr7104.110,hr1248.111,0.7170802543378649
944,hr7203.110,hr1248.111,0.5333648542656495
7317,hr7275.110,hr1248.111,0.7433247441129697
1027,hr1419.110,hr1250.111,0.983651579407257
4891,hr3596.110,hr1250.111,0.5853443629806658
185,hr6555.110,hr1252.111,0.9902988025391266
2041,hr6908.110,hr1253.111,0.959732922861547
3845,hr7069.110,hr1254.111,0.9885867533148534
7239,hr3995.110,hr1255.111,0.9768970256466358
9493,hr1108.110,hr1256.111,0.9984347024818958
9480,hr4081.110,hr1256.111,0.6166829189532522
11563,hr5513.110,hr1256.111,0.5769691840582664
8568,hr5689.110,hr1256.111,0.8216883759661544
11896,hr6393.110,hr1256.111,0.589664921132468
10323,hr6791.110,hr1256.111,0.5121002670324999
11846,hr1029.110,hr1257.111,0.9471389483209117
9698,hr251.110,hr1258.111,0.7551811501716073
12656,hr740.110,hr1258.111,0.7758406018799717
11423,hr970.110,hr1259.111,0.9406671943721604
262,hr1908.110,hr1260.111,0.97861174922615
9491,hr1108.110,hr1261.111,0.9560607798571727
9478,hr4081.110,hr1261.111,0.638568072308743
11561,hr5513.110,hr1261.111,0.5820888805123686
8566,hr5689.110,hr1261.111,0.8096149622477443
11895,hr6393.110,hr1261.111,0.5760069853942908
10322,hr6791.110,hr1261.111,0.5102511107956729
5777,hr2452.110,hr1262.111,0.6240308863487244
420,hr569.110,hr1262.111,0.5927738033076625
11161,hr720.110,hr1262.111,0.708767971559257
6590,hr5600.110,hr1263.111,0.5669499947033452
9104,hr6500.110,hr1263.111,0.6195355543595019
4751,hr3121.110,hr1264.111,0.5603416162395082
6164,hr920.110,hr1264.111,0.9549939854515822
6041,hr2136.110,hr1265.111,0.9526834039359482
1338,hr2345.110,hr1265.111,0.5312844526871716
5703,hr6595.110,hr1265.111,0.5250378148254131
12685,hr6516.110,hr1266.111,0.94146856325234
4,hr480.110,hr1268.111,0.9104646454121642
11155,hr724.110,hr1269.111,0.6779430301196759
5448,hr2155.110,hr1272.111,0.9423046837025489
12450,hr4187.110,hr1272.111,0.5108245385581175
10796,hr856.110,hr1273.111,0.9893669786923031
8336,hr4301.110,hr1274.111,0.9947406304352471
2058,hr5228.110,hr1274.111,0.5093657927974696
9562,hr849.110,hr1274.111,0.5590639574231006
11604,hr1210.110,hr1275.111,0.9103269138237864
7214,hr3473.110,hr1275.111,0.5289388557759702
6557,hr3603.110,hr1275.111,0.5291185378661968
12815,hr3617.110,hr1275.111,0.5626455923558449
777,hr4162.110,hr1275.111,0.5136712918141142
1700,hr7282.110,hr1275.111,0.574967302366694
10174,hr1353.110,hr1276.111,0.9597800331116554
9290,hr622.110,hr1278.111,0.9929555644737288
12190,hr298.110,hr1279.111,0.7423046013194313
2110,hr3306.110,hr1279.111,0.6415476012403679
5627,hr3947.110,hr1279.111,0.6718253646518769
6636,hr7170.110,hr1279.111,0.5370547854014197
12772,hr2121.110,hr1280.111,0.7273269174187604
10973,hr862.110,hr1281.111,0.9881958254195323
1753,hr1246.110,hr1283.111,0.9769569442590086
1943,hr1150.110,hr1285.111,0.6112106484891049
1408,hr1695.110,hr1285.111,0.5594993613730819
3245,hr1754.110,hr1285.111,0.5256437683836898
10596,hr2024.110,hr1285.111,0.6210537360413694
1831,hr2094.110,hr1285.111,0.5103880805580957
10867,hr230.110,hr1285.111,0.516796926525949
4609,hr2416.110,hr1285.111,0.5450809479482432
1873,hr2544.110,hr1285.111,0.5131045829612654
2987,hr265.110,hr1285.111,0.7297072205079629
3465,hr2822.110,hr1285.111,0.5374917084890708
4339,hr3244.110,hr1285.111,0.678196380716276
7475,hr3398.110,hr1285.111,0.523207165852536
5650,hr3417.110,hr1285.111,0.6277893002924051
3609,hr3495.110,hr1285.111,0.5705861997415919
11927,hr351.110,hr1285.111,0.5400432345632524
2885,hr3519.110,hr1285.111,0.6251008758610231
2338,hr3538.110,hr1285.111,0.5646247387219181
6890,hr3666.110,hr1285.111,0.7826064990627655
3729,hr3724.110,hr1285.111,0.5166808777098844
12553,hr4239.110,hr1285.111,0.554202631022629
17,hr489.110,hr1285.111,0.5071772190126833
8822,hr5235.110,hr1285.111,0.5816774363675862
7562,hr533.110,hr1285.111,0.5973779456954557
7593,hr537.110,hr1285.111,0.5144775685024104
12353,hr5672.110,hr1285.111,0.591366256748866
8444,hr572.110,hr1285.111,0.6293424804252938
11178,hr5755.110,hr1285.111,0.5390350582920936
7782,hr5980.110,hr1285.111,0.6664150095103148
11053,hr6072.110,hr1285.111,0.5098680231812859
3177,hr6171.110,hr1285.111,0.5047263977095451
11788,hr6396.110,hr1285.111,0.5978075393470348
10009,hr6714.110,hr1285.111,0.5847023721138707
5339,hr7007.110,hr1285.111,0.6472810817152007
10829,hr7049.110,hr1285.111,0.5929660638932382
1230,hr7104.110,hr1285.111,0.7379972283985982
939,hr7203.110,hr1285.111,0.558192655729041
3660,hr7206.110,hr1285.111,0.503982165329181
7318,hr7275.110,hr1285.111,0.7701391337420113
8436,hr573.110,hr1286.111,0.9098333659790672
5886,hr1423.110,hr1287.111,0.9701918395283513
9435,hr2976.110,hr1288.111,0.9857911666954373
11309,hr2981.110,hr1288.111,0.7791478601485637
11316,hr2986.110,hr1288.111,0.8555844736294249
11715,hr3217.110,hr1288.111,0.517322601798285
881,hr6298.110,hr1288.111,0.7465426571775117
461,hr2713.110,hr1289.111,0.6856574156028222
11560,hr5510.110,hr1289.111,0.8728495543406158
5762,hr5812.110,hr1289.111,0.7374478486140102
10855,hr7047.110,hr129.111,0.9085425331684648
2056,hr5221.110,hr1290.111,0.8285088862719352
2473,hr5243.110,hr1290.111,0.9042097001290136
11547,hr2797.110,hr1292.111,0.9279562927458478
9768,hr1375.110,hr1294.111,0.82156744995479
4715,hr1998.110,hr1294.111,0.9911779088474023
6750,hr689.110,hr1294.111,0.8478311718631809
3271,hr1752.110,hr1295.111,0.7145940165342332
8616,hr1852.110,hr1295.111,0.7715200247154977
9869,hr2061.110,hr1295.111,0.5232770381686505
9392,hr2599.110,hr1295.111,0.6403863161407397
10392,hr3012.110,hr1295.111,0.742856009509505
10382,hr3019.110,hr1295.111,0.7155431753336131
9982,hr3296.110,hr1295.111,0.5364353294016968
1047,hr3813.110,hr1295.111,0.5300333008806184
11485,hr3915.110,hr1295.111,0.6529905146102185
524,hr5153.110,hr1295.111,0.5533012108481921
9317,hr5830.110,hr1295.111,0.6111437036606925
6710,hr5857.110,hr1295.111,0.5595458075277178
4054,hr5958.110,hr1295.111,0.5200858204747268
8673,hr1145.110,hr1297.111,0.7758705837599689
11222,hr1270.110,hr1297.111,0.7950696878436461
8208,hr1297.110,hr1297.111,0.850278324196946
5913,hr1483.110,hr1297.111,0.9296553751233118
6825,hr1625.110,hr1297.111,0.7854416077862089
1185,hr1885.110,hr1297.111,0.8848814258399799
4314,hr2998.110,hr1297.111,0.7025069044015889
131,hr319.110,hr1297.111,0.785381116568066
9855,hr3335.110,hr1297.111,0.801096812916231
1533,hr407.110,hr1297.111,0.6050679851723116
12505,hr4457.110,hr1297.111,0.704183890642378
9728,hr5279.110,hr1297.111,0.8884397299836827
9755,hr646.110,hr1297.111,0.5293726739055223
8000,hr6678.110,hr1297.111,0.9575251041074125
4657,hr713.110,hr1297.111,0.7109857297126345
10315,hr859.110,hr1297.111,0.6930594141268271
3922,hr194.110,hr1298.111,0.5927687381719184
2684,hr2273.110,hr1298.111,0.5027519332014606
8715,hr380.110,hr1298.111,0.9987896480763354
5304,hr4076.110,hr1298.111,0.5762716317474101
5163,hr5839.110,hr1298.111,0.5653796298983517
12398,hr6800.110,hr1298.111,0.9484144433256891
1487,hr3690.110,hr1299.111,0.782160731684977
506,hr5159.110,hr1299.111,0.6216065287563212
7837,hr5731.110,hr1299.111,0.5163926009835843
4470,hr5972.110,hr1299.111,0.9823458857772313
1891,hr1394.110,hr13.111,0.5249361968337664
2766,hr1779.110,hr13.111,0.6292877753192958
8048,hr2572.110,hr13.111,0.5096021453911678
3496,hr2621.110,hr13.111,0.6760703890350852
2552,hr54.110,hr13.111,0.6558586567448379
6871,hr6144.110,hr13.111,0.9857962541018662
11156,hr725.110,hr1300.111,0.9297976947199538
2226,hr1178.110,hr1302.111,0.5655816958959928
11556,hr2790.110,hr1302.111,0.7807758517962179
8114,hr7115.110,hr1303.111,0.9977195589787812
5763,hr5814.110,hr1304.111,0.9838119131268863
6868,hr6146.110,hr1304.111,0.55108243045618
11849,hr1027.110,hr1305.111,0.5285239070741401
2785,hr1119.110,hr1305.111,0.5237446998070906
11739,hr2303.110,hr1305.111,0.9410945117791671
2430,hr243.110,hr1305.111,0.5596304162285523
9526,hr841.110,hr1305.111,0.5330150516942271
8938,hr1449.110,hr1306.111,0.9557394657710304
2238,hr4525.110,hr1309.111,0.9475110931730035
1964,hr1150.110,hr131.111,0.6310547682022408
6463,hr135.110,hr131.111,0.5020514815593856
1421,hr1695.110,hr131.111,0.5477924475048846
3257,hr1754.110,hr131.111,0.5127550210635322
9463,hr1819.110,hr131.111,0.5414362302579535
10618,hr2024.110,hr131.111,0.653123950539274
4141,hr2030.110,hr131.111,0.5507402127925859
1839,hr2094.110,hr131.111,0.5546794102792039
10877,hr230.110,hr131.111,0.544822995179812
